generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name,run2_status
gen-1773118579-VRLR0qGoEFccyw9njYR8,3/10/2026 4:56,0.001884,,,0,0,408,44,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1893,1073,Github,mud_parser_2,run2_keep
gen-1773118579-yEwahWxkDBSbUokGr28T,3/10/2026 4:56,0.000088,,,,0,106,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,2027,1914,Github,mud_parser_1_classifier,classifier
gen-1773118577-7USFuTWJrChkcpQg7T4D,3/10/2026 4:56,0.001554,,,0,0,343,35,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1483,844,Github,mud_parser_2,run2_keep
gen-1773118576-yKPpwzd3OkHysp0L3b0Q,3/10/2026 4:56,0.001515,,,0,0,310,39,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1422,968,Github,mud_parser_2,run2_keep
gen-1773118575-E9ul9FrH9O0eiHuZLkQv,3/10/2026 4:56,0.000088,,,,0,109,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,1043,905,Github,mud_parser_2_classifier,classifier
gen-1773118574-otGvBkxfkjg8SI4hgWLg,3/10/2026 4:56,0.00613,,,0,0,636,118,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,4237,1314,Github,mud_parser_1,run2_keep
gen-1773118574-kCC9J0b0eyDnoqGA37qk,3/10/2026 4:56,0.000089,,,,0,104,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,719,660,Github,mud_parser_1_classifier,classifier
gen-1773118572-UPPpC5R4FLkxQxoQr73R,3/10/2026 4:56,0.006954,,,,0,639,473,442,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,8891,5040,Github,mud_parser_3,discard
gen-1773118571-zyYFyOuoDIvbEJHtN0XG,3/10/2026 4:56,0.003876,,,0,0,787,101,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3609,1395,Github,mud_parser_2,run2_keep
gen-1773118570-lP55Dx92OUWBztV5YTXQ,3/10/2026 4:56,0.000088,,,,0,109,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,912,899,Github,mud_parser_2_classifier,classifier
gen-1773118569-LgaS71gD64WL8WT7gzMZ,3/10/2026 4:56,0.005945,,,0,0,614,115,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,4254,1891,Github,mud_parser_1,run2_keep
gen-1773118567-eiaFWtUcgvko6Vjgu4Cn,3/10/2026 4:56,0.003498,,,0,0,756,82,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2870,868,Github,mud_parser_2,run2_keep
gen-1773118566-o7uFT4HtdHOvhRjk5T1v,3/10/2026 4:56,0.004735,,,0,0,602,69,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2975,1633,Github,mud_parser_1,run2_keep
gen-1773118566-zZHSqhl6TG4t4kHo2CYX,3/10/2026 4:56,0.000093,,,,0,122,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,723,640,Github,mud_parser_2_classifier,classifier
gen-1773118564-a6vE5aZH26ECJOOvgwLY,3/10/2026 4:56,0.008652,,,,0,606,620,589,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,7620,3056,Github,mud_parser_3,discard
gen-1773118564-dyLa5Sjo91WMgunzBgzM,3/10/2026 4:56,0.000087,,,,0,102,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,551,501,Github,mud_parser_3_classifier,classifier
gen-1773118563-kvx0uPcoEU3jmaV4IW4F,3/10/2026 4:56,0.00418,,,0,0,636,40,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2385,1464,Github,mud_parser_1,run2_keep
gen-1773118562-oVXrPVBM8QcseS3C2Qtd,3/10/2026 4:56,0.003549,,,0,0,713,94,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3553,966,Github,mud_parser_2,run2_keep
gen-1773118560-coq4SEuNG7R3szI8jDMO,3/10/2026 4:56,0.00469,,,0,0,738,40,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2580,1949,Github,mud_parser_1,run2_keep
gen-1773118559-vVbPZZ0QYGimsOipkmim,3/10/2026 4:56,0.003168,,,0,0,756,60,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2105,852,Github,mud_parser_2,run2_keep
gen-1773118679-jTuCVnWc93LBZ8fz7eAu,3/10/2026 4:57,0.002643,,,0,0,686,39,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1674,848,Github,mud_parser_2,run2_keep
gen-1773118678-fqhJiH0ZEl6IwcRW9mFQ,3/10/2026 4:57,0.00308,,,0,0,386,46,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2907,1856,Github,mud_parser_1,run2_keep
gen-1773118677-3r1HmezUsx31dZ5DLOnb,3/10/2026 4:57,0.002751,,,0,0,707,42,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1806,847,Github,mud_parser_2,run2_keep
gen-1773118675-oEPYIieRzAH7N4hypHgO,3/10/2026 4:57,0.00366,,,,0,582,208,178,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,3817,2624,Github,mud_parser_3,discard
gen-1773118675-IJLztaWYixgWHOLq2ST9,3/10/2026 4:57,0.00241,,,0,0,312,34,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2586,1901,Github,mud_parser_1,run2_keep
gen-1773118675-qdtk2ZNJ02zcIqjn8qyw,3/10/2026 4:57,0.000086,,,,0,101,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,557,512,Github,mud_parser_3_classifier,classifier
gen-1773118674-4MkGDsYiVmyL3sbwTMsW,3/10/2026 4:57,0.002724,,,0,0,678,46,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1855,1000,Github,mud_parser_2,run2_keep
gen-1773118674-AtJUiCe2Kkq8d8AKpG32,3/10/2026 4:57,0.000086,,,,0,99,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,638,562,Github,mud_parser_2_classifier,classifier
gen-1773118671-nTLwDkctUZWVSbQ4iB4d,3/10/2026 4:57,0.00553,,,0,0,771,67,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3652,2360,Github,mud_parser_1,run2_keep
gen-1773118670-PKJXSCMapjCJqrFSPMPu,3/10/2026 4:57,0.000088,,,,0,103,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,714,653,Github,mud_parser_1_classifier,classifier
gen-1773118670-G8fFPhGNtUWVXZWyXHcE,3/10/2026 4:57,0.003234,,,0,0,623,91,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3426,1175,Github,mud_parser_2,run2_keep
gen-1773118668-GLBJW4gABXB8bPNYqvOT,3/10/2026 4:57,0.002673,,,0,0,706,37,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1593,1016,Github,mud_parser_2,run2_keep
gen-1773118668-PTMwGCkN3vFor2JokD97,3/10/2026 4:57,0.000088,,,,0,102,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,536,492,Github,mud_parser_2_classifier,classifier
gen-1773118666-rLSZiTQ9aw1eS9a8tvGb,3/10/2026 4:57,0.006735,,,0,0,762,117,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3778,1410,Github,mud_parser_1,run2_keep
gen-1773118664-d7NofakFepIOqCvLwZF5,3/10/2026 4:57,0.004905,,,0,0,811,34,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2084,1434,Github,mud_parser_1,run2_keep
gen-1773118664-IjLZWGg63onEVWCWrTvZ,3/10/2026 4:57,0.003516,,,0,0,637,107,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3840,1621,Github,mud_parser_2,run2_keep
gen-1773118662-tGNTNrVfW2N4blAkZ0cc,3/10/2026 4:57,0.010536,,,,0,594,779,717,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,12628,3765,Github,mud_parser_3,discard
gen-1773118662-k5qwQWMxGlc5QCs3uvCN,3/10/2026 4:57,0.002877,,,0,0,699,52,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1555,708,Github,mud_parser_2,run2_keep
gen-1773118662-GKtyf1Mz9t3cfqe3b4Dd,3/10/2026 4:57,0.00493,,,0,0,816,34,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2141,1592,Github,mud_parser_1,run2_keep
gen-1773118660-nXYdFmIwcb3bCx3kUrkY,3/10/2026 4:57,0.002976,,,0,0,747,49,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2005,1007,Github,mud_parser_2,run2_keep
gen-1773118659-dKTowiENche4r29DviAf,3/10/2026 4:57,0.005005,,,0,0,791,42,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2774,1740,Github,mud_parser_1,run2_keep
gen-1773118656-eC0gy8fke1y9WWQ4qH7K,3/10/2026 4:57,0.003132,,,0,0,749,59,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3375,2098,Github,mud_parser_2,run2_keep
gen-1773118655-Cl1fuyZARfOK7NidpLID,3/10/2026 4:57,0.005885,,,0,0,827,70,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3410,1517,Github,mud_parser_1,run2_keep
gen-1773118654-M2WF3SXSiHFhpT78ko3j,3/10/2026 4:57,0.003153,,,0,0,841,42,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1602,774,Github,mud_parser_2,run2_keep
gen-1773118653-HxpPhHFD5DG4em4s6Vsa,3/10/2026 4:57,0.00009,,,,0,109,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,651,523,Github,mud_parser_2_classifier,classifier
gen-1773118652-aoJ00Xc1Dci94dQLcQbW,3/10/2026 4:57,0.005195,,,0,0,829,42,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2249,1396,Github,mud_parser_1,run2_keep
gen-1773118652-gzEhEdsBV31NTxyioOrY,3/10/2026 4:57,0.000092,,,,0,118,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,588,515,Github,mud_parser_1_classifier,classifier
gen-1773118650-dsMwhxeFjlXFcFbIb17U,3/10/2026 4:57,0.003861,,,0,0,772,103,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3188,794,Github,mud_parser_2,run2_keep
gen-1773118647-QuevS9zVQDtDH3x9MpDa,3/10/2026 4:57,0.006365,,,0,0,733,108,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,4007,1545,Github,mud_parser_1,run2_keep
gen-1773118647-iHHb946QnOMK633UEbh8,3/10/2026 4:57,0.002919,,,0,0,748,45,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2089,1250,Github,mud_parser_2,run2_keep
gen-1773118647-JHjsLNn0MmXzxB6ZLrUL,3/10/2026 4:57,0.00009,,,,0,110,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,710,556,Github,mud_parser_2_classifier,classifier
gen-1773118646-YRbp2EZ79GU5TWTQiUyp,3/10/2026 4:57,0.000089,,,,0,107,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,1568,1453,Github,mud_parser_1_classifier,classifier
gen-1773118643-YyWSrYrtTGtjV3WA8ms8,3/10/2026 4:57,0.003519,,,0,0,708,93,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3506,1122,Github,mud_parser_2,run2_keep
gen-1773118642-nmwZ63JM8hPuasRBWMUy,3/10/2026 4:57,0.006055,,,0,0,691,104,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3329,1325,Github,mud_parser_1,run2_keep
gen-1773118642-RDUNGvUACUzdvRTZneBg,3/10/2026 4:57,0.000088,,,,0,103,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,788,663,Github,mud_parser_2_classifier,classifier
gen-1773118640-TeHXkZlpzZr290guDs8q,3/10/2026 4:57,0.013398,,,,0,633,1011,979,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,11129,2774,Github,mud_parser_3,discard
gen-1773118639-5qfjuEs2Ehnft1DHxDeR,3/10/2026 4:57,0.004315,,,0,0,673,38,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2626,1720,Github,mud_parser_1,run2_keep
gen-1773118638-nwc4NIgQRezQ0bekWc0y,3/10/2026 4:57,0.003903,,,0,0,706,119,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3332,846,Github,mud_parser_2,run2_keep
gen-1773118637-5qVtwYsAjfom0NsgFR6F,3/10/2026 4:57,0.002937,,,0,0,779,40,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1677,931,Github,mud_parser_2,run2_keep
gen-1773118636-Q3m4CCxjHLJd8hN4heMy,3/10/2026 4:57,0.004105,,,0,0,641,36,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3548,2829,Github,mud_parser_1,run2_keep
gen-1773118635-7KiA8AO6i4KBxErkLfJ3,3/10/2026 4:57,0.00009,,,,0,111,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,1018,828,Github,mud_parser_2_classifier,classifier
gen-1773118635-ediwc3tjB70GJHWnw5b5,3/10/2026 4:57,0.000088,,,,0,107,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,696,654,Github,mud_parser_1_classifier,classifier
gen-1773118632-bl2GBeXaJBXy9ONixkJS,3/10/2026 4:57,0.003843,,,0,0,671,122,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3182,753,Github,mud_parser_2,run2_keep
gen-1773118631-uyg83Gw4Ol47a0R5rZOd,3/10/2026 4:57,0.005135,,,0,0,567,92,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3903,1555,Github,mud_parser_1,run2_keep
gen-1773118630-2XFpveyD5qdSV9l5iH1M,3/10/2026 4:57,0.00294,,,0,0,730,50,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1868,1045,Github,mud_parser_2,run2_keep
gen-1773118629-wb8pxIt0FMxagOIa6FoY,3/10/2026 4:57,0.004085,,,0,0,612,41,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1870,1201,Github,mud_parser_1,run2_keep
gen-1773118627-xxNlrxu3PwCAFvxTBiwt,3/10/2026 4:57,0.002973,,,0,0,741,50,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2920,1824,Github,mud_parser_2,run2_keep
gen-1773118626-54ZQDB4A25uCXry3NFnn,3/10/2026 4:57,0.0041,,,0,0,610,42,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2069,1127,Github,mud_parser_1,run2_keep
gen-1773118624-4LP2rv79zcr5b27qXC0d,3/10/2026 4:57,0.003625,,,0,0,535,38,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1984,1334,Github,mud_parser_1,run2_keep
gen-1773118622-IlPi3PJRGkyTfJzUtZlg,3/10/2026 4:57,0.002865,,,0,0,710,49,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,4335,1173,Github,mud_parser_2,run2_keep
gen-1773118621-70WG24VezAmW2omCQIk7,3/10/2026 4:57,0.000089,,,,0,106,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,688,517,Github,mud_parser_2_classifier,classifier
gen-1773118621-twkQMtJtqyE3fueluuJe,3/10/2026 4:57,0.004155,,,0,0,506,65,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2543,1222,Github,mud_parser_1,run2_keep
gen-1773118738-dCRgNRDY6GJqUnXx0Qob,3/10/2026 4:58,0.002886,,,0,0,582,76,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2312,692,Github,mud_parser_2,run2_keep
gen-1773118737-sfygPYvSnivnAHmMVfGz,3/10/2026 4:58,0.00009,,,,0,109,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,1120,1106,Github,mud_parser_2_classifier,classifier
gen-1773118736-v6m1GMTgcrnqLIbrr30W,3/10/2026 4:58,0.00586,,,0,0,727,89,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3567,1430,Github,mud_parser_1,run2_keep
gen-1773118735-2kZvGyXiI7lc0dVvcKmU,3/10/2026 4:58,0.003116,,,,0,616,157,142,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,7040,3815,Github,mud_parser_3,discard
gen-1773118734-iSFkS5DMIMZnVaJoPcxf,3/10/2026 4:58,0.002949,,,0,0,578,81,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2723,1037,Github,mud_parser_2,run2_keep
gen-1773118733-SnlODzXfwcodbjYnhTKb,3/10/2026 4:58,0.00434,,,0,0,673,39,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2228,1395,Github,mud_parser_1,run2_keep
gen-1773118732-vZPOBRIRfPt0feg2ndpX,3/10/2026 4:58,0.002502,,,0,0,574,52,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1553,1436,Github,mud_parser_2,run2_keep
gen-1773118731-kZtDLXdhUFHzroKc3kSx,3/10/2026 4:58,0.00228,,,0,0,555,41,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1470,805,Github,mud_parser_2,run2_keep
gen-1773118730-lfTr3Zo3wVcP5HXWsWPe,3/10/2026 4:58,0.00399,,,0,0,623,35,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2863,2161,Github,mud_parser_1,run2_keep
gen-1773118729-W8Ay4uzUGZwu2LvKljRT,3/10/2026 4:58,0.002025,,,0,0,480,39,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1655,1030,Github,mud_parser_2,run2_keep
gen-1773118728-6sdkaGGku3wPj8JJw6p9,3/10/2026 4:58,0.004025,,,0,0,615,38,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2134,1263,Github,mud_parser_1,run2_keep
gen-1773118726-mIUYlhT11E0Hv6SzvILE,3/10/2026 4:58,0.002073,,,0,0,461,46,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2100,1094,Github,mud_parser_2,run2_keep
gen-1773118725-ncHStmnqEQkG1VSR9Nw4,3/10/2026 4:58,0.00403,,,0,0,611,39,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2332,1498,Github,mud_parser_1,run2_keep
gen-1773118723-caGIiV6uk1l0k53K4txu,3/10/2026 4:58,0.001866,,,0,0,412,42,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2892,2080,Github,mud_parser_2,run2_keep
gen-1773118723-Y29YAS0VsxLuUK736eRC,3/10/2026 4:58,0.004,,,0,0,615,37,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2224,1274,Github,mud_parser_1,run2_keep
gen-1773118721-pp2WEgkoAulqH7TqfuWp,3/10/2026 4:58,0.001476,,,0,0,347,29,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1654,1270,Github,mud_parser_2,run2_keep
gen-1773118720-T3fpILngOtEhLPLMUWiG,3/10/2026 4:58,0.00393,,,0,0,556,46,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2538,2418,Github,mud_parser_1,run2_keep
gen-1773118720-DeQ46vs9g78GNZZeJ5t1,3/10/2026 4:58,0.001482,,,0,0,314,36,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1273,749,Github,mud_parser_2,run2_keep
gen-1773118719-2ppld4WV7A9vs1VzxqMq,3/10/2026 4:58,0.008104,,,,0,620,572,541,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,6077,2542,Github,mud_parser_3,discard
gen-1773118718-PUNULuAXsns5XqSv7p2X,3/10/2026 4:58,0.003735,,,0,0,552,39,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1951,1333,Github,mud_parser_1,run2_keep
gen-1773118717-iSIbWluBtSI3Iy5MQvwI,3/10/2026 4:58,0.002841,,,0,0,752,39,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2685,1998,Github,mud_parser_2,run2_keep
gen-1773118716-nbTnZzrG6rVTn3JWdgWo,3/10/2026 4:58,0.000089,,,,0,104,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,552,509,Github,mud_parser_2_classifier,classifier
gen-1773118715-BAJ9V7lYmnVNCdu0tO3q,3/10/2026 4:58,0.003685,,,0,0,552,37,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1966,1188,Github,mud_parser_1,run2_keep
gen-1773118713-WsZB4A7SkwpuOcAv5xt1,3/10/2026 4:58,0.003905,,,0,0,551,46,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2199,1618,Github,mud_parser_1,run2_keep
gen-1773118712-daS33Ux284PWtLiq9AAT,3/10/2026 4:58,0.003711,,,0,0,682,111,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,3579,1077,Github,mud_parser_2,run2_keep
gen-1773118711-Sk4qSrdkvfHpXTBOTkOl,3/10/2026 4:58,0.004205,,,0,0,611,46,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2255,1436,Github,mud_parser_1,run2_keep
gen-1773118710-vT74GrrOdjZmqzZ17V8q,3/10/2026 4:58,0.002967,,,0,0,759,46,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1930,1028,Github,mud_parser_2,run2_keep
gen-1773118708-bK7Z3yAiaRolFqkyZ4Vd,3/10/2026 4:58,0.003855,,,0,0,551,44,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2061,1346,Github,mud_parser_1,run2_keep
gen-1773118708-sOi4LJqeq3JwuZC0U4Km,3/10/2026 4:58,0.002889,,,0,0,733,46,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,2052,1166,Github,mud_parser_2,run2_keep
gen-1773118707-5AtDPEraG1ZzYTNCriIy,3/10/2026 4:58,0.007096,,,,0,638,485,458,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,11796,6978,Github,mud_parser_3,discard
gen-1773118706-zVOBxMZt0YdJp56tRrS8,3/10/2026 4:58,0.003855,,,0,0,601,34,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1960,1319,Github,mud_parser_1,run2_keep
gen-1773118706-XHgF2K1YcUJzcDKSyEMF,3/10/2026 4:58,0.002841,,,0,0,707,48,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1743,816,Github,mud_parser_2,run2_keep
gen-1773118704-ACO2seCHRxKxgrg9bF1A,3/10/2026 4:58,0.0027,,,0,0,705,39,0,0,anthropic/claude-4.6-sonnet-20260217,Amazon Bedrock,standard,FALSE,TRUE,,stop,stop,1622,800,Github,mud_parser_2,run2_keep
gen-1773118704-I1RuXQqIdMN8O6zpSuxW,3/10/2026 4:58,0.000091,,,,0,115,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,515,434,Github,mud_parser_2_classifier,classifier
